10000,100,2000,17
121,116.855,154.99
122,168.795,78.911
123,81.195,138.25
124,109.641,87.242
125,171.139,40.769
126,161.78,72.719
127,182.477,112.402
128,52.35,93.51
129,3.4,17.256
130,145.898,73.017
131,152.371,10.196
132,46.78,141.234
133,48.847,179.819
134,85.125,103.6
135,107.956,74.358
136,169.169,134.233
137,52.774,39.322
138,117.011,18.228
139,112.097,27.2
140,185.403,23.463
141,177.332,80.567
142,61.851,185.307
143,84.214,194.407
144,56.464,127.76
145,123.49,143.524
146,101.179,108.92
147,149.354,49.201
148,93.493,18.125
149,58.496,38.178
150,88.685,12.358
151,6.182,183.212
152,61.8,45.403
153,122.554,85.682
154,159.725,188.254
155,52.499,124.259
156,147.345,114.77
157,25.873,74.961
158,109.318,196.861
159,70.587,116.236
160,12.742,24.222
161,140.103,129.787
162,62.583,11.998
163,188.444,90.2
164,0.019,111.964
165,119.596,39.988
166,62.67,95.701
167,173.005,88.285
168,133.115,38.222
169,163.384,3.029
170,115.988,93.563
171,47.438,53.591
172,171.781,180.745
173,113.481,1.488
174,106.75,68.034
175,111.273,179.614
176,22.655,3.028
177,9.942,152.939
178,174.651,100.17
179,33.564,29.988
180,146.946,199.826
181,144.358,4.027
182,121.363,59.115
183,37.459,23.661
184,155.945,129.344
185,172.064,147.898
186,120.145,99.027
187,16.55,130.071
188,18.089,191.063
189,138.057,10.229
190,122.035,39.592
191,18.39,102.599
192,42.243,192.646
193,62.886,123.685
194,144.277,131.132
195,155.716,47.455
196,195.353,22.279
197,127.687,79.96
198,3.185,187.385
199,198.279,136.409
200,53.275,128.18
201,98.812,95.176
202,164.308,170.848
203,56.654,64.452
204,190.487,90.749
205,68.684,144.842
206,156.159,98.856
207,80.392,48.846
208,97.686,78.602
209,59.362,74.793
210,20.96,33.241
211,164.403,158.192
212,31.758,85.057
213,122.447,38.86
214,58.943,22.031
215,150.116,108.038
216,158.908,52.787
217,11.875,69.729
218,187.546,91.917
219,172.207,189.129
220,143.194,68.486
221,186.785,160.613
222,87.637,67.738
223,177.556,60.039
224,4.707,35.543
225,128.2,15.166
226,164.596,31.086
227,179.4,90.333
228,36.492,70.826
229,92.373,146.351
230,176.278,184.056
231,56.832,66.926
232,102.665,163.378
233,59.36,146.553
234,98.285,81.32
235,54.466,185.182
236,41.94,167.968
237,50.917,36.419
238,73.024,115.847
239,107.58,47.339
240,132.362,192.444
241,183.232,77.822
242,174.155,40.903
243,128.955,35.963
244,88.136,198.976
245,140.77,31.756
246,14.323,13.217
247,88.674,74.589
248,66.32,70.087
249,154.678,118.714
250,180.263,131.949
251,75.293,6.191
252,107.914,46.923
253,75.894,81.117
254,158.372,20.538
255,124.148,141.917
256,47.761,116.827
257,23.026,123.241
258,185.784,190.479
259,63.391,134.305
260,78.189,183.524
261,180.773,37.156
262,0.808,104.006
263,54.349,94.069
264,40.533,67.475
265,152.158,66.822
266,26.082,181.546
267,183.989,189.432
268,138.023,154.152
269,26.987,46.132
270,160.657,147.011
271,172.144,82.257
272,148.03,11.762
273,187.146,0.008
274,157.061,179.159
275,87.776,15.964
276,84.361,147.469
277,74.596,179.441
278,104.758,196.7
279,168.117,161.271
280,31.779,151.738
281,150.325,79.701
282,115.564,29.215
283,27.985,96.318
284,44.432,163.189
285,159.521,7.697
286,176.701,1.056
287,186.233,154.168
288,179.454,122.869
289,116.327,63.299
290,10.65,143.482
291,24.349,15.839
292,187.81,69.5
293,45.296,73.002
294,59.549,127.194
295,180.026,99.786
296,124.406,140.48
297,70.074,11.195
298,120.849,56.518
299,130.719,90.781
300,89.065,106.695
301,90.413,69.86
302,10.708,144.93
303,75.757,91.735
304,195.204,153.676
305,45.652,29.44
306,47.947,50.215
307,124.627,141.319
308,125.106,86.126
309,86.826,72.918
310,102.465,161.436
311,81.56,86.361
312,9.397,139.784
313,84.917,56.364
314,125.334,156.206
315,4.108,175.474
316,38.492,127.647
317,17.116,29.865
318,92.131,179.649
319,100.594,106.862
320,89.815,10.609
321,194.531,147.042
322,146.78,95.289
323,143.958,140.103
324,49.339,104.31
325,36.053,14.969
326,117.984,178.058
327,133.844,72.453
328,191.295,179.217
329,185.833,51.011
330,190.504,185.261
331,111.184,133.677
332,85.938,66.761
333,116.752,135.219
334,13.53,180.664
335,130.763,130.193
336,83.611,190.943
337,5.034,172.517
338,132.719,118.421
339,33.296,193.655
340,102.445,86.212
341,124.306,40.988
342,88.111,111.066
343,148.619,13.097
344,143.928,186.711
345,184.153,130.568
346,62.123,197.739
347,41.888,191.45
348,159.171,177.478
349,82.402,42.691
350,98.532,28.706
351,140.757,176.75
352,146.275,116.781
353,32.266,56.469
354,135.435,186.4
355,175.029,100.719
356,2.935,44.446
357,126.957,193.297
358,61.549,162.156
359,94.345,117.77
360,87.8,190.02
361,58.856,59.764
362,157.383,56.994
363,136.253,68.393
364,196.339,89.299
365,133.272,65.68
366,135.832,126.888
367,133.568,138.979
368,76.144,165.505
369,103.767,18.763
370,95.161,84.539
371,114.2,19.732
372,59.058,58.913
373,78.777,120.209
374,27.244,75.818
375,58.919,134.57
376,49.683,32.837
377,76.397,99.106
378,142.119,168.191
379,61.655,141.234
380,98.28,191.396
381,192.955,97.504
382,123.685,161.614
383,170.474,176.782
384,117.348,41.194
385,136.219,88.549
386,162.824,87.049
387,19.61,8.622
388,94.305,113.736
389,12.542,194.608
390,72.629,138.77
391,97.564,56.575
392,89.903,184.871
393,106.468,38.21
394,195.641,187.379
395,126.69,80.196
396,174.516,97.526
397,107.82,197.027
398,147.28,35.148
399,166.723,41.857
400,71.718,161.107
401,42.59,16.334
402,57.75,196.733
403,180.173,123.794
404,105.647,92.527
405,179.248,40.11
406,53.863,13.059
407,3.18,158.913
408,112.928,181.961
409,149.542,53.789
410,2.998,177.177
411,39.83,145.42
412,197.288,56.643
413,126.29,194.348
414,54.476,27.484
415,167.819,79.404
416,121.966,106.001
417,77.246,69.29
418,149.683,178.1
419,81.013,163.442
420,44.158,82.131
421,159.661,4.643
422,19.045,10.221
423,101.134,143.034
424,55.795,170.998
425,106.79,9.902
426,174.967,168.198
427,182.784,26.504
428,126.915,135.795
429,16.204,181.067
430,96.097,157.591
431,146.366,154.559
432,151.112,13.807
433,108.218,108.633
434,63.821,7.627
435,113.274,132.954
436,28.589,133.6
437,19.233,112.03
438,182.41,154.338
439,58.176,44.515
440,100.246,94.026
441,67.791,142.236
442,75.206,79.434
443,110.333,34.372
444,8.473,153.001
445,185.274,157.59
446,36.831,50.661
447,53.531,89.34
448,100.288,54.725
449,128.283,148.258
450,3.419,130.824
451,130.242,131.409
452,123.464,20.842
453,129.473,131.523
454,140.319,186.047
455,99.09,52.671
456,187.904,133.383
457,82.553,145.197
458,129.125,195.918
459,151.534,63.427
460,68.568,52.606
461,3.379,188.08
462,175.601,188.794
463,123.466,74.274
464,113.016,70.788
465,107.495,167.497
466,62.01,45.821
467,45.159,98.535
468,189.09,32.939
469,174.757,150.708
470,14.556,116.845
471,180.321,58.921
472,75.386,85.413
473,83.675,130.699
474,102.824,174.071
475,57.245,7.198
476,79.009,71.516
477,122.474,106.897
478,87.777,168.188
479,196.163,155.739
480,60.371,193.376
481,163.002,174.462
482,93.398,57.119
483,69.089,31.492
484,189.816,48.507
485,127.885,26.971
486,197.075,128.404
487,7.268,179.262
488,123.33,41.107
489,160.118,96.348
490,133.985,157.06
491,198.285,85.856
492,149.047,158.002
493,112.394,93.783
494,156.282,130
495,4.186,23.617
496,152.908,55.686
497,178.978,65.48
498,14.376,114.69
499,85.727,135.737
500,119.972,16.203
501,141.501,113.615
502,112.809,98.13
503,136.423,29.557
504,50.776,53.21
505,28.471,88.801
506,178.346,87.427
507,17.343,19.796
508,123.709,67.936
509,157.957,34.118
510,148.552,105.571
511,83.728,110.486
512,48.543,116.668
513,118.082,155.437
514,192.287,119.416
515,28.359,33.183
516,99.452,136.265
517,79.679,49.519
518,144.339,77.413
519,110.023,95.468
520,145.983,179.547
521,62.225,153.466
522,140.151,165.97
523,43.318,45.888
524,59.981,74.156
525,139.094,121.322
526,173.778,48.818
527,120.533,90.909
528,114.753,9.074
529,0.535,92.068
530,42.75,99.842
531,119.544,68.32
532,136.727,58.448
533,116.403,143.472
534,11.265,95.808
535,21.605,40.522
536,168.956,67.985
537,88.571,136.697
538,123.795,94.738
539,92.786,19.763
540,14.376,81.467
541,76.225,14.359
542,72.791,144.862
543,18.697,159.103
544,172.941,77.557
545,192.021,157.264
546,85.976,164.996
547,150.204,194.309
548,66.572,93.024
549,71.631,41.784
550,56.037,13.107
551,79.921,71.316
552,188.949,117.932
553,165.982,57.841
554,176.629,158.524
555,127.113,154.368
556,18.522,24.905
557,20.231,7.889
558,123.965,131.172
559,174.183,107.133
560,168.321,118.406
561,0.648,68.308
562,185.009,170.078
563,83.345,113.013
564,70.896,187.199
565,108.519,131.853
566,77.602,7.157
567,178.602,72.715
568,86.642,168.665
569,89.773,171.778
570,78.6,80.924
571,59.993,87.344
572,142.205,5.282
573,150.569,33.16
574,129.254,166.458
575,126.277,45.737
576,186.6,152.24
577,132.671,42.729
578,11.817,179.166
579,138.542,121.826
580,65.773,121.845
581,112.84,15.454
582,92.602,120.955
583,62.235,7.164
584,156.399,25.758
585,21.895,146.42
586,127.599,45.9
587,59.95,10.222
588,172.334,160.575
589,16.286,140.951
590,123.976,152.734
591,26.805,9.037
592,16.048,153.838
593,92.014,68.432
594,25.061,60.484
595,199.495,174.266
596,93.559,108.993
597,17.733,44.985
598,18.842,18.084
599,91.132,175.892
600,70.046,152.217
601,188.179,171.056
602,15.562,192.62
603,53.522,164.069
604,35.943,181.529
605,81.388,170.622
606,171.229,186.268
607,106.156,85.742
608,13.041,172.856
609,192.42,182.424
610,98.419,4.043
611,105.475,24.822
612,75.612,185.662
613,198.977,105.774
614,182.191,72.417
615,39.414,179.742
616,124.087,0.761
617,44.018,62.543
618,52.227,119.736
619,149.221,22.596
620,146.275,199.893
621,191.706,61.129
622,156.368,172.81
623,30.301,81.784
624,28.9,37.997
625,81.679,48.912
626,132.269,97.45
627,150.313,53.885
628,22.985,168.944
629,60.875,71.092
630,178.055,82.371
631,7.344,42.408
632,157.761,111.454
633,85.085,24.356
634,34.168,40.839
635,124.851,35.205
636,143.508,153.158
637,120.661,161.47
638,179.912,88.17
639,74.45,51.273
640,109.204,16.74
641,181.143,36.846
642,7.633,48.299
643,38.998,155.126
644,121.318,156.648
645,129.225,14.513
646,9.998,117.61
647,45.24,66.517
648,44.78,54.075
649,148.836,113.424
650,119.81,7.224
651,11.834,92.699
652,157.296,11.499
653,83.877,171.21
654,167.046,49.683
655,38.617,176.765
656,56.713,186.361
657,171.868,185.696
658,180.356,117.14
659,76.206,66.966
660,60.503,76.344
661,45.153,86.031
662,0.008,184.487
663,20.484,42.521
664,115.454,143.455
665,5.92,189.076
666,68.07,100.41
667,75.194,159.706
668,189.552,128.268
669,126.585,85.062
670,72.302,68.364
671,194.403,151.708
672,103.706,174.099
673,55.033,149.939
674,103.827,28.547
675,170.076,81.507
676,52.929,103.432
677,120.89,193.892
678,145.532,42.584
679,181.617,91.993
680,143.117,12.694
681,174.385,132.283
682,67.336,5.803
683,44.732,33.934
684,59.497,53.436
685,124.23,48.564
686,71.409,186.464
687,132.817,82.498
688,88.891,71.986
689,147.536,170.706
690,53.572,142.8
691,28.343,121.77
692,28.141,3.955
693,126.11,162.314
694,190.76,4.036
695,68.946,14.979
696,28.662,129.606
697,177.657,131.796
698,96.063,13.455
699,134.977,42.682
700,117.772,152.28
701,145.335,121.276
702,42.388,156.442
703,178.431,100.258
704,85.025,30.287
705,147.68,4
706,46.312,20.705
707,68.011,39.337
708,1.389,112.927
709,132.399,191.883
710,88.032,130.921
711,160.201,140.454
712,0.622,83.809
713,63.795,4.379
714,83.271,187.543
715,40.452,63.035
716,106.22,152.202
717,182.555,184.108
718,45.466,18.883
719,143.15,81.879
720,168.688,37.445
721,170.253,174.615
722,9.246,81.674
723,133.585,36.635
724,117.135,21.039
725,123.406,121.447
726,163.134,42.041
727,26.445,67.708
728,60.703,123.717
729,170.162,113.137
730,114.066,103.284
731,143.302,0.704
732,47.336,113.927
733,195.338,99.116
734,27.585,98.914
735,171.52,60.778
736,69.038,84.632
737,144.768,103.572
738,125.988,156.89
739,154.39,195.599
740,51.055,67.594
741,92.697,194.386
742,119.033,137.727
743,177.576,20.307
744,129.471,78.691
745,64.363,171.316
746,71.331,34.086
747,155.69,155.435
748,86.645,113.465
749,50.736,30.81
750,22.915,79.884
751,132.401,59.339
752,17.987,56.836
753,81.979,116.056
754,42.068,194.728
755,147.426,98.647
756,150.895,4.739
757,165.959,143.017
758,137.788,162.401
759,147.947,188.671
760,97.848,29.981
761,48.188,130.902
762,115.55,36.873
763,33.631,67.893
764,126.093,56.828
765,44.864,185.576
766,137.149,50.863
767,177.892,150.822
768,176.45,191.966
769,75.466,78.86
770,91.152,62.365
771,79.247,162.876
772,119.434,113.418
773,79.823,77.006
774,92.287,7.565
775,83.495,43.208
776,188.963,197.928
777,23.795,6.439
778,38.673,124.216
779,25.559,161.731
780,171.506,151.715
781,20.738,166.919
782,98.303,0.566
783,89.05,4.818
784,105.243,39.525
785,107.649,166.165
786,80.665,155.556
787,127.713,45.05
788,9.546,12.995
789,119.29,83.759
790,48.609,24.327
791,176.254,65.231
792,29.181,89.773
793,24.57,42.71
794,154.093,162.108
795,72.963,157.106
796,90.688,135.055
797,194.909,27.08
798,43.246,99.427
799,44.495,40.487
800,161.772,180.762
801,168.623,172.798
802,195.527,170.807
803,147.221,126.272
804,52.75,33.299
805,195.542,140.651
806,178.389,19.82
807,150.477,186.286
808,88.696,3.358
809,81.735,148.458
810,165.946,116.262
811,39.044,73.716
812,160.784,138.49
813,133.663,154.668
814,51.324,176.503
815,70.551,150.298
816,66.806,193.137
817,35.799,174.33
818,113.761,135.165
819,42.543,150.579
820,147.173,82.811
821,144.2,182.032
822,72.32,111.164
823,7.729,36.082
824,71.703,58.823
825,52.269,25.871
826,99.267,116.572
827,108.862,187.594
828,27.927,109.803
829,49.452,27.854
830,131.442,56.01
831,29.406,42.051
832,72.935,46.498
833,164.74,173.664
834,150.667,58.654
835,196.83,9.363
836,133.249,146.118
837,193.036,113.403
838,156.607,65.554
839,187.306,43.672
840,62.73,71.409
841,66.559,89.546
842,170.61,15.292
843,64.12,165.406
844,117.372,88.79
845,43.353,56.905
846,30.976,152.724
847,6.052,123.697
848,75.426,164.491
849,87.526,178.249
850,182.177,135.925
851,21.703,39.259
852,131.022,147.338
853,123.878,159.91
854,182.761,143.911
855,150.401,75.792
856,122.467,186.153
857,32.183,132.315
858,39.743,72.656
859,146.248,107.637
860,120.69,16.355
861,173.599,59.69
862,71.126,99.662
863,177.385,8.423
864,50.624,80.012
865,106.62,6.489
866,6.048,70.668
867,106.189,54.672
868,119.182,9.273
869,108.319,151.493
870,41.212,29.889
871,150.716,16.673
872,6.502,58.785
873,180.437,144.354
874,56.599,178.355
875,38.031,120.689
876,131.884,146.133
877,25.945,101.03
878,149.977,18.074
879,93.149,198.509
880,59.009,106.443
881,32.394,76.317
882,178.917,115.289
883,32.572,28.415
884,119.624,183.077
885,92.302,193.206
886,23.003,138.375
887,79.15,161.174
888,15.329,68.858
889,133.929,72.48
890,35.958,121.388
891,89.947,132.993
892,162.52,171.974
893,197.197,151.379
894,168.527,136.058
895,169.335,84.654
896,0.523,66.98
897,192.844,91.242
898,186.382,163.046
899,198.457,80.898
900,193.436,47.21
901,102.54,103.347
902,95.502,178.995
903,173.685,84.638
904,44.144,51.281
905,124.031,38.891
906,139.856,80.654
907,92.901,170.289
908,81.425,190.515
909,26.522,183.415
910,198.717,164.913
911,188.759,91.504
912,117.762,114.627
913,149.444,189.079
914,185.727,135.572
915,5.051,112.999
916,86.393,24.07
917,39.981,30.485
918,173.539,163.236
919,63.168,108.903
920,159.634,167.004
921,9.211,181.243
922,4.528,137.795
923,16.209,66.867
924,9.239,66.641
925,71.469,165.369
926,174.768,81.112
927,70.115,115.234
928,134.148,37.083
929,104.019,129.63
930,4.686,87.305
931,3.293,78.93
932,161.021,180.484
933,144.434,83.738
934,10.643,187.978
935,30.029,151.224
936,139.194,126.509
937,33.456,139.46
938,70.782,188.409
939,113.148,16.474
940,193.333,197.023
941,68.313,34.327
942,7.487,114.42
943,104.474,163.591
944,2.035,164.998
945,95.121,147.083
946,141.14,67.644
947,176.209,8.944
948,126.862,101.598
949,111.874,29.537
950,69.216,56.028
951,110.71,14.978
952,195.174,125.31
953,192.279,145.756
954,131.066,78.54
955,42.735,44.662
956,193.516,54.111
957,46.876,61.92
958,116.715,71.37
959,37.908,85.681
960,52.134,49.114
961,17.036,67.716
962,169.425,161.129
963,56.034,161.924
964,162.995,49.885
965,89.758,61.46
966,25.246,195.609
967,77.271,145.719
968,176.455,83.469
969,14.02,67.582
970,195.329,160.385
971,74.861,10.677
972,187.746,193.552
973,52.091,162.192
974,34.489,32.879
975,0.205,85.183
976,121.697,49.597
977,154.226,37.098
978,19.817,146.293
979,5.722,44.097
980,79.1,36.047
981,86.512,3.959
982,15.445,7.782
983,62.175,127.58
984,102.488,142.9
985,8.862,76.373
986,129.159,118.947
987,178.853,148.128
988,43.188,104.148
989,165.093,58.068
990,124.571,172.036
991,196.154,59.587
992,39.463,8.99
993,97.377,163.754
994,125.699,180.957
995,132.231,31.999
996,177.32,179.426
997,51.474,197.844
998,116.668,167.921
999,52.696,62.586
1000,11.037,105.846
1001,39.34,140.115
1002,179.304,7.005
1003,157.362,78.353
1004,4.173,41.085
1005,30.284,101.655
1006,168.613,184.206
1007,79.116,61.869
1008,28.732,166.366
1009,61.949,167.053
1010,133.603,46.738
1011,142.837,172.224
1012,54.469,29.926
1013,11.882,132.982
1014,177.435,146.321
1015,168.393,17.949
1016,43.801,195.452
1017,57.292,91.332
1018,168.687,104.09
1019,32.837,180.102
1020,191.087,35.551
1021,74.034,175.934
1022,175.688,162.659
1023,61.213,139.579
1024,11.025,102.69
1025,34.88,105.666
1026,103.614,2.643
1027,154.132,105.191
1028,113.439,15.349
1029,96.694,118.886
1030,18.792,24.946
1031,182.469,155.838
1032,18.469,68.24
1033,18.222,152.638
1034,107.162,155.874
1035,90.926,75.691
1036,126.305,24.324
1037,137.678,189.071
1038,55.927,140.207
1039,122.544,78.645
1040,138.629,61.089
1041,26.452,24.509
1042,107.42,70.219
1043,106.516,36.586
1044,110.582,5.406
1045,21.205,140.993
1046,7.853,110.583
1047,59.476,148.805
1048,37.84,27.503
1049,26.755,0.467
1050,196.857,138.689
1051,197.989,40.349
1052,89.29,104.713
1053,34.427,92.758
1054,124.231,82.765
1055,191.715,123.17
1056,98.899,28.975
1057,107.482,97.801
1058,54.617,174.039
1059,186.919,46.03
1060,101.612,109.329
1061,86.946,187.741
1062,97.86,18.12
1063,175.596,106.511
1064,11.825,53.118
1065,0.788,101.168
1066,184.109,176.097
1067,111.643,117.623
1068,158.651,27.999
1069,192.013,182.708
1070,154.008,72.248
1071,137.828,138.758
1072,97.095,31.381
1073,39.182,140.211
1074,131.248,22.372
1075,40.729,134.972
1076,140.433,90.826
1077,53.028,6.773
1078,92.227,130.439
1079,76.837,2.356
1080,93.699,135.852
1081,150.403,160.628
1082,7.708,51.099
1083,113.994,99.942
1084,182.048,37.785
1085,62.644,24.195
1086,183.991,49.729
1087,6.044,108.844
1088,12.035,115.947
1089,26.622,99.873
1090,113.301,45.433
1091,56.407,36.129
1092,157.08,198.484
1093,70.486,9.944
1094,193.215,173.766
1095,192.532,90.837
1096,126.55,41.802
1097,75.103,17.647
1098,53.852,168.152
1099,64.719,66.371
1100,138.437,181.733
1101,120.933,137.11
1102,31.829,119.329
1103,45.089,176.635
1104,169.349,158.584
1105,98.114,52.197
1106,3.591,100.38
1107,191.951,20.253
1108,170.897,198.785
1109,20.629,196.949
1110,177.397,155.332
1111,112.885,190.625
1112,70.305,179.875
1113,66.172,172.057
1114,77.826,139.656
1115,165.052,68.841
1116,11.734,81.341
1117,34.591,182.278
1118,82.541,21.261
1119,17.591,94.705
1120,60.862,95.637
1121,76.452,150.588
1122,14.507,12.17
1123,138.352,52.433
1124,155.326,113.982
1125,46.635,108.305
1126,132.236,152.443
1127,143.502,127.212
1128,133.076,73.758
1129,104.074,143.11
1130,93.817,104.189
1131,182.506,24.641
1132,138.969,22.165
1133,36.755,150.061
1134,138.373,157.719
1135,142.288,124.172
1136,42.159,119.101
1137,195.805,117.941
1138,197.273,65.024
1139,101.853,88.262
1140,156.931,151.051
1141,54.066,108.368
1142,176.482,99.473
1143,20,106.214
1144,167.022,187.554
1145,37.683,80.412
1146,106.561,74.492
1147,155.218,13.909
1148,152.409,63.145
1149,28.04,195.098
1150,164.142,67.405
1151,102.43,69.355
1152,72.977,61.903
1153,185.18,79.687
1154,62.479,8.133
1155,97.843,172.906
1156,25.797,38.04
1157,189.071,37.924
1158,141.505,135.783
1159,176.854,179.915
1160,70.035,97.324
1161,99.715,11.35
1162,82.102,72.292
1163,113.886,199.738
1164,144.546,80.158
1165,168.091,186.147
1166,191.464,16.524
1167,78.427,179.659
1168,83.8,191.199
1169,9.835,88.832
1170,124.853,96.335
1171,97.075,75.916
1172,182.232,27.909
1173,47.006,0.57
1174,68.447,178.917
1175,100.88,96.499
1176,189.861,185.432
1177,42.397,77.807
1178,121.192,93.067
1179,92.838,116.555
1180,76.005,29.054
1181,54.124,194.166
1182,165.575,177.168
1183,117.104,142.013
1184,62.298,162.336
1185,145.789,64.339
1186,175.402,68.028
1187,18.861,108.953
1188,165.931,139.349
1189,111.339,32.446
1190,94.491,52.229
1191,130.308,47.223
1192,85.254,128.458
1193,27.802,29.375
1194,195.142,141.371
1195,108.613,110.41
1196,64.152,128.607
1197,101.38,10.458
1198,2.482,32.92
1199,183.354,196.709
1200,67.545,27.976
1201,70.577,77.653
1202,30.863,116.547
1203,92.557,134.654
1204,50.289,157.53
1205,55.281,114.997
1206,93.561,99.502
1207,139.332,110.65
1208,177.303,188.799
1209,158.985,41.129
1210,20.785,4.462
1211,164.403,166.385
1212,142.516,81.953
1213,85.295,145.385
1214,61.438,196.23
1215,82.987,104.933
1216,6.724,197.025
1217,96.941,143.463
1218,164.545,194.829
1219,148.704,86.484
1220,0.626,72.067
1221,158.562,81.032
1222,39.383,139
1223,112.154,144.376
1224,184.184,128.833
1225,131.402,191.069
1226,51.181,172.983
1227,138.323,155.985
1228,153.35,81.36
1229,24.835,84.296
1230,69.78,195.41
1231,36.482,158.334
1232,102.369,91.811
1233,53.805,195.612
1234,59.437,10.677
1235,30.104,58.033
1236,58.495,160.761
1237,5.239,49.462
1238,112.574,65.27
1239,101.749,127.746
1240,22.599,185.514
1241,110.316,93.102
1242,58.654,78.317
1243,192.839,173.925
1244,119.606,182.547
1245,100.537,80.397
1246,114.438,147.533
1247,150.845,72.126
1248,128.466,44.573
1249,97.397,156.973
1250,196.3,64.704
1251,119.157,188.58
1252,112.077,149.752
1253,115.755,77.677
1254,158.402,171.105
1255,14.852,160.926
1256,166.822,196.877
1257,36.494,110.658
1258,198.266,166.937
1259,79.117,197.609
1260,40.274,31.34
1261,1.627,95.932
1262,136.334,33.078
1263,18.662,151.575
1264,124.755,168.665
1265,161.005,38.521
1266,175.561,111.104
1267,103.851,154.769
1268,151.633,45.319
1269,9.537,79.791
1270,166,48.485
1271,150.954,171.635
1272,145.577,83.499
1273,116.162,52.143
1274,140.274,117.242
1275,23.77,7.474
1276,107.677,0.56
1277,7.166,38.577
1278,14.855,183.034
1279,144.121,169.416
1280,199.628,82.694
1281,127.21,164.462
1282,152.794,80.39
1283,125.947,2.386
1284,143.475,97.275
1285,40.176,11.512
1286,173.223,88.744
1287,196.051,12.847
1288,146.817,12.205
1289,51.8,68.813
1290,151.239,0.11
1291,108.191,152.345
1292,102.217,121.458
1293,183.056,91.532
1294,189.432,69.809
1295,130.863,176.97
1296,25.453,2.563
1297,110.269,165.917
1298,37.842,158.237
1299,16.235,24.639
1300,27.805,82.348
1301,0.232,124.094
1302,20.258,100.33
1303,55.261,63.065
1304,118.554,184.396
1305,43.928,22.334
1306,115.099,190.054
1307,163.71,35.23
1308,27.443,170.449
1309,78.506,119.186
1310,3.317,33.566
1311,68.649,175.806
1312,20.143,77.526
1313,94.628,184.453
1314,15.853,31.076
1315,39.91,112.624
1316,151.419,154.117
1317,89.974,164.807
1318,94.307,162.045
1319,171.302,151.172
1320,159.37,46.314
1321,4.944,147.845
1322,155.55,184.081
1323,66.904,170.078
1324,93.091,163.967
1325,185.738,99.135
1326,144.426,46.905
1327,0.697,154.507
1328,61.906,193.69
1329,116.449,64.2
1330,33.155,66.499
1331,165.205,81.993
1332,175.816,179.132
1333,32.823,63.829
1334,111.512,199.868
1335,43.675,0.599
1336,24.111,7.798
1337,157.136,193.424
1338,112.473,74.684
1339,122.368,2.382
1340,17.749,178.892
1341,48.006,194.895
1342,32.857,101.787
1343,80.242,137.602
1344,7.051,32.214
1345,177.042,7.5
1346,99.598,143.654
1347,183.755,116.652
1348,106.209,48.383
1349,165.335,183.274
1350,26.885,72.997
1351,147.432,99.995
1352,115.452,104.891
1353,17.794,76.359
1354,189.367,4.417
1355,84.607,69.894
1356,101.845,138.331
1357,110.189,138.896
1358,168.124,199.18
1359,156.212,122.931
1360,18.541,179.148
1361,75.235,114.93
